2019-11-01 11:23:15,1
2019-11-01 11:23:26,2
2019-11-01 11:23:38,1
2019-11-01 11:23:50,1
2019-11-01 11:24:14,2
2019-11-01 11:24:27,2
2019-11-01 11:36:39,1
2019-11-01 11:36:50,2
2019-11-01 11:37:02,2
2019-11-01 11:37:14,2
2019-11-01 11:37:25,2
2019-11-01 11:37:38,2
2019-11-01 11:37:50,2
2019-11-01 11:38:02,2
2019-11-01 11:38:14,1
2019-11-01 11:38:26,2
2019-11-01 11:38:38,2
2019-11-01 11:38:51,1
2019-11-01 11:39:01,2
2019-11-01 11:39:14,2
2019-11-01 11:39:27,2
2019-11-01 11:51:38,2
2019-11-01 11:51:50,2
2019-11-01 11:52:14,2
2019-11-01 11:52:25,2
2019-11-01 11:52:38,1
2019-11-01 11:52:50,2
2019-11-01 11:53:01,2
2019-11-01 11:53:14,2
2019-11-01 11:53:26,2
2019-11-01 11:53:39,1
2019-11-01 11:53:50,2
2019-11-01 11:54:01,2
2019-11-01 11:54:27,1
2019-11-01 11:54:38,2
2019-11-01 12:06:38,2
2019-11-01 12:06:50,1
2019-11-01 12:07:13,2
2019-11-01 12:07:26,2
2019-11-01 12:07:38,2
2019-11-01 12:07:50,2
2019-11-01 12:08:01,2
2019-11-01 12:08:14,2
2019-11-01 12:08:26,2
2019-11-01 12:08:38,1
2019-11-01 12:08:50,2
2019-11-01 12:09:01,2
2019-11-01 12:09:14,2
2019-11-01 12:09:27,1
2019-11-01 12:21:38,2
2019-11-01 12:21:50,2
2019-11-01 12:22:14,2
2019-11-01 12:22:27,1
2019-11-01 12:22:38,2
2019-11-01 12:22:50,2
2019-11-01 12:23:01,2
2019-11-01 12:23:13,2
2019-11-01 12:23:27,1
2019-11-01 12:23:39,1
2019-11-01 12:24:01,2
2019-11-01 12:24:14,2
2019-11-01 12:24:27,2
2019-11-01 12:24:38,1
2019-11-01 12:36:38,2
2019-11-01 12:36:50,2
2019-11-01 12:37:14,2
2019-11-01 12:37:26,2
2019-11-01 12:37:38,2
2019-11-01 12:37:50,2
2019-11-01 12:38:01,2
2019-11-01 12:38:26,2
2019-11-01 12:38:38,2
2019-11-01 12:38:50,2
2019-11-01 12:39:01,2
2019-11-01 12:39:14,2
2019-11-01 12:39:27,2
2019-11-01 12:39:38,2
2019-11-01 12:51:38,2
2019-11-01 12:51:49,2
2019-11-01 12:52:14,2
2019-11-01 12:52:26,2
2019-11-01 12:52:38,2
2019-11-01 12:52:50,2
2019-11-01 12:53:01,2
2019-11-01 12:53:14,2
2019-11-01 12:53:26,2
2019-11-01 12:53:38,2
2019-11-01 12:53:50,2
2019-11-01 12:54:01,2
2019-11-01 12:54:14,2
2019-11-01 12:54:27,2
2019-11-01 13:06:38,2
2019-11-01 13:06:49,2
2019-11-01 13:07:14,2
2019-11-01 13:07:25,2
2019-11-01 13:07:37,2
2019-11-01 13:07:43,2
2019-11-01 13:07:49,2
2019-11-01 13:08:01,2
2019-11-01 13:08:13,2
2019-11-01 13:08:25,2
2019-11-01 13:08:37,2
2019-11-01 13:08:49,2
2019-11-01 13:09:00,2
2019-11-01 13:09:13,2
2019-11-01 13:09:26,2
2019-11-01 13:09:37,2
2019-11-01 13:21:38,2
2019-11-01 13:21:50,2
2019-11-01 13:22:02,2
2019-11-01 13:22:13,2
2019-11-01 13:22:26,2
2019-11-01 13:22:38,2
2019-11-01 13:22:50,2
2019-11-01 13:23:01,2
2019-11-01 13:23:14,2
2019-11-01 13:23:26,2
2019-11-01 13:23:38,2
2019-11-01 13:23:50,2
2019-11-01 13:24:01,2
2019-11-01 13:24:14,2
2019-11-01 13:24:27,2
2019-11-01 13:24:39,1
2019-11-01 13:36:38,2
2019-11-01 13:36:50,2
2019-11-01 13:37:02,2
2019-11-01 13:37:14,1
2019-11-01 13:37:26,2
2019-11-01 13:37:38,2
2019-11-01 13:37:50,2
2019-11-01 13:38:01,2
2019-11-01 13:38:14,2
2019-11-01 13:38:26,2
2019-11-01 13:38:38,2
2019-11-01 13:38:50,2
2019-11-01 13:39:01,2
2019-11-01 13:39:27,2
2019-11-01 13:39:38,2
2019-11-01 13:51:37,2
2019-11-01 13:51:49,2
2019-11-01 13:52:01,1
2019-11-01 13:52:13,2
2019-11-01 13:52:25,2
2019-11-01 13:52:37,2
2019-11-01 13:52:49,2
2019-11-01 13:53:00,2
2019-11-01 13:53:13,2
2019-11-01 13:53:25,2
2019-11-01 13:53:37,2
2019-11-01 13:53:49,2
2019-11-01 13:54:00,2
2019-11-01 13:54:13,2
2019-11-01 13:54:26,2
2019-11-01 13:54:37,2
2019-11-01 14:06:37,2
2019-11-01 14:06:50,2
2019-11-01 14:07:02,2
2019-11-01 14:07:13,2
2019-11-01 14:07:26,2
2019-11-01 14:07:38,1
2019-11-01 14:07:50,2
2019-11-01 14:08:02,2
2019-11-01 14:08:14,2
2019-11-01 14:08:26,2
2019-11-01 14:08:38,2
2019-11-01 14:08:50,2
2019-11-01 14:09:14,2
2019-11-01 14:09:27,2
2019-11-01 14:09:38,2
2019-11-01 14:21:37,2
2019-11-01 14:21:50,2
2019-11-01 14:22:02,2
2019-11-01 14:22:14,2
2019-11-01 14:22:26,2
2019-11-01 14:22:38,2
2019-11-01 14:22:50,2
2019-11-01 14:23:02,2
2019-11-01 14:23:14,2
2019-11-01 14:23:26,2
2019-11-01 14:23:38,2
2019-11-01 14:23:50,2
2019-11-01 14:24:01,1
2019-11-01 14:24:14,2
2019-11-01 14:24:27,2
2019-11-01 14:24:38,2
2019-11-01 14:36:36,2
2019-11-01 14:36:49,2
2019-11-01 14:37:01,2
2019-11-01 14:37:12,2
2019-11-01 14:37:25,2
2019-11-01 14:37:37,2
2019-11-01 14:37:49,2
2019-11-01 14:38:01,2
2019-11-01 14:38:13,2
2019-11-01 14:38:25,2
2019-11-01 14:38:37,2
2019-11-01 14:38:49,2
2019-11-01 14:39:26,2
2019-11-01 14:39:37,2
2019-11-01 14:51:37,2
2019-11-01 14:51:50,2
2019-11-01 14:52:02,2
2019-11-01 14:52:13,2
2019-11-01 14:52:26,2
2019-11-01 14:52:38,2
2019-11-01 14:52:50,2
2019-11-01 14:53:02,2
2019-11-01 14:53:14,2
2019-11-01 14:53:26,2
2019-11-01 14:53:38,2
2019-11-01 14:53:50,2
2019-11-01 14:54:01,2
2019-11-01 14:54:14,2
2019-11-01 14:54:27,2
2019-11-01 14:54:38,2
2019-11-01 15:06:36,2
2019-11-01 15:06:49,2
2019-11-01 15:07:01,2
2019-11-01 15:07:13,2
2019-11-01 15:07:25,2
2019-11-01 15:07:37,2
2019-11-01 15:07:49,2
2019-11-01 15:08:01,2
2019-11-01 15:08:13,2
2019-11-01 15:08:25,2
2019-11-01 15:08:37,2
2019-11-01 15:08:49,2
2019-11-01 15:09:00,2
2019-11-01 15:09:13,2
2019-11-01 15:09:26,2
2019-11-01 15:09:37,2
2019-11-01 15:21:37,2
2019-11-01 15:21:50,2
2019-11-01 15:22:02,2
2019-11-01 15:22:13,2
2019-11-01 15:22:26,2
2019-11-01 15:22:39,1
2019-11-01 15:22:50,2
2019-11-01 15:23:02,2
2019-11-01 15:23:14,2
2019-11-01 15:23:26,2
2019-11-01 15:23:37,1
2019-11-01 15:23:49,2
2019-11-01 15:24:00,2
2019-11-01 15:24:13,2
2019-11-01 15:24:26,2
2019-11-01 15:24:37,2
2019-11-01 15:36:37,2
2019-11-01 15:36:50,2
2019-11-01 15:37:02,2
2019-11-01 15:37:15,2
2019-11-01 15:37:26,2
2019-11-01 15:37:38,2
2019-11-01 15:37:50,2
2019-11-01 15:38:02,2
2019-11-01 15:38:14,2
2019-11-01 15:38:26,2
2019-11-01 15:38:38,2
2019-11-01 15:38:50,2
2019-11-01 15:39:14,2
2019-11-01 15:39:27,2
2019-11-01 15:39:38,2
2019-11-01 15:51:36,2
2019-11-01 15:51:49,2
2019-11-01 15:52:01,2
2019-11-01 15:52:13,2
2019-11-01 15:52:25,2
2019-11-01 15:52:37,2
2019-11-01 15:52:49,2
2019-11-01 15:53:01,2
2019-11-01 15:53:13,2
2019-11-01 15:53:25,2
2019-11-01 15:53:37,2
2019-11-01 15:53:48,2
2019-11-01 15:54:00,2
2019-11-01 15:54:13,2
2019-11-01 15:54:26,2
2019-11-01 15:54:37,2
2019-11-01 16:06:37,2
2019-11-01 16:06:50,2
2019-11-01 16:07:02,2
2019-11-01 16:07:13,2
2019-11-01 16:07:26,2
2019-11-01 16:07:38,2
2019-11-01 16:07:50,2
2019-11-01 16:08:02,2
2019-11-01 16:08:15,1
2019-11-01 16:08:26,2
2019-11-01 16:08:38,2
2019-11-01 16:08:49,2
2019-11-01 16:09:01,2
2019-11-01 16:09:14,2
2019-11-01 16:09:27,2
2019-11-01 16:09:38,2
2019-11-01 16:21:36,2
2019-11-01 16:21:49,2
2019-11-01 16:22:01,2
2019-11-01 16:22:12,2
2019-11-01 16:22:25,2
2019-11-01 16:22:37,2
2019-11-01 16:22:49,2
2019-11-01 16:23:01,2
2019-11-01 16:23:13,2
2019-11-01 16:23:25,2
2019-11-01 16:23:37,2
2019-11-01 16:23:49,2
2019-11-01 16:24:13,2
2019-11-01 16:24:26,2
2019-11-01 16:24:37,2
2019-11-01 16:36:36,2
2019-11-01 16:36:49,2
2019-11-01 16:37:01,2
2019-11-01 16:37:12,2
2019-11-01 16:37:25,2
2019-11-01 16:37:37,2
2019-11-01 16:37:49,2
2019-11-01 16:38:01,2
2019-11-01 16:38:13,2
2019-11-01 16:38:25,2
2019-11-01 16:38:37,2
2019-11-01 16:38:48,2
2019-11-01 16:39:00,2
2019-11-01 16:39:13,2
2019-11-01 16:39:26,2
2019-11-01 16:39:37,2
2019-11-01 16:51:37,2
2019-11-01 16:51:51,2
2019-11-01 16:52:02,2
2019-11-01 16:52:13,2
2019-11-01 16:52:26,2
2019-11-01 16:52:38,2
2019-11-01 16:52:50,2
2019-11-01 16:53:02,2
2019-11-01 16:53:15,2
2019-11-01 16:53:26,2
2019-11-01 16:53:38,2
2019-11-01 16:53:49,2
2019-11-01 16:54:01,2
2019-11-01 16:54:14,2
2019-11-01 16:54:27,2
2019-11-01 16:54:38,2
2019-11-01 17:06:36,2
2019-11-01 17:06:49,2
2019-11-01 17:07:01,2
2019-11-01 17:07:12,2
2019-11-01 17:07:25,2
2019-11-01 17:07:37,2
2019-11-01 17:07:49,2
2019-11-01 17:08:01,2
2019-11-01 17:08:13,2
2019-11-01 17:08:25,2
2019-11-01 17:08:37,2
2019-11-01 17:08:48,2
2019-11-01 17:09:00,2
2019-11-01 17:09:13,2
2019-11-01 17:09:26,2
2019-11-01 17:09:37,2
2019-11-01 17:11:54,2
2019-11-01 17:21:36,2
2019-11-01 17:21:49,2
2019-11-01 17:22:01,2
2019-11-01 17:22:13,2
2019-11-01 17:22:25,2
2019-11-01 17:22:37,2
2019-11-01 17:22:49,2
2019-11-01 17:23:01,2
2019-11-01 17:23:13,2
2019-11-01 17:23:25,2
2019-11-01 17:23:37,2
2019-11-01 17:23:48,2
2019-11-01 17:24:00,2
2019-11-01 17:24:13,2
2019-11-01 17:24:26,2
2019-11-01 17:24:37,2
2019-11-01 17:36:36,2
2019-11-01 17:36:49,2
2019-11-01 17:37:01,2
2019-11-01 17:37:12,2
2019-11-01 17:37:25,2
2019-11-01 17:37:37,2
2019-11-01 17:38:01,2
2019-11-01 17:38:13,2
2019-11-01 17:38:25,2
2019-11-01 17:38:37,2
2019-11-01 17:38:48,2
2019-11-01 17:39:01,2
2019-11-01 17:39:13,2
2019-11-01 17:39:26,2
2019-11-01 17:39:37,2
2019-11-01 17:53:13,2
2019-11-01 17:53:25,2
2019-11-01 17:53:37,2
2019-11-01 17:53:48,2
2019-11-01 17:54:01,2
2019-11-01 17:54:14,2
2019-11-01 17:54:26,2
2019-11-01 17:54:37,2
2019-11-01 18:06:36,2
2019-11-01 18:06:49,2
2019-11-01 18:07:01,2
2019-11-01 18:07:13,2
2019-11-01 18:07:25,2
2019-11-01 18:07:37,2
2019-11-01 18:07:49,2
2019-11-01 18:08:01,2
2019-11-01 18:08:13,2
2019-11-01 18:08:25,2
2019-11-01 18:08:37,2
2019-11-01 18:08:48,2
2019-11-01 18:09:01,2
2019-11-01 18:09:13,2
2019-11-01 18:09:26,2
2019-11-01 18:09:37,2
2019-11-01 18:21:36,2
2019-11-01 18:21:49,2
2019-11-01 18:22:01,2
2019-11-01 18:22:12,2
2019-11-01 18:22:25,2
2019-11-01 18:22:37,2
2019-11-01 18:22:49,2
2019-11-01 18:23:01,2
2019-11-01 18:23:13,2
2019-11-01 18:23:25,2
2019-11-01 18:23:37,2
2019-11-01 18:23:48,2
2019-11-01 18:24:01,2
2019-11-01 18:24:13,2
2019-11-01 18:24:26,2
2019-11-01 18:24:37,2
2019-11-01 18:36:37,2
2019-11-01 18:36:49,1
2019-11-01 18:37:01,2
2019-11-01 18:37:12,2
2019-11-01 18:37:25,2
2019-11-01 18:37:37,2
2019-11-01 18:37:49,2
2019-11-01 18:38:01,2
2019-11-01 18:38:13,2
2019-11-01 18:38:25,2
2019-11-01 18:38:37,2
2019-11-01 18:38:48,2
2019-11-01 18:39:01,2
2019-11-01 18:39:13,2
2019-11-01 18:39:26,2
2019-11-01 18:39:37,2
2019-11-01 18:51:36,2
2019-11-01 18:51:48,2
2019-11-01 18:52:00,2
2019-11-01 18:52:11,2
2019-11-01 18:52:24,2
2019-11-01 18:52:49,2
2019-11-01 18:53:01,2
2019-11-01 18:53:13,2
2019-11-01 18:53:25,2
2019-11-01 18:53:37,2
2019-11-01 18:53:48,2
2019-11-01 18:54:01,2
2019-11-01 18:54:13,2
2019-11-01 18:54:26,2
2019-11-01 18:54:37,2
2019-11-01 19:06:36,2
2019-11-01 19:07:01,2
2019-11-01 19:07:12,2
2019-11-01 19:07:25,2
2019-11-01 19:07:37,2
2019-11-01 19:07:49,1
2019-11-01 19:08:01,2
2019-11-01 19:08:13,2
2019-11-01 19:08:25,2
2019-11-01 19:08:37,2
2019-11-01 19:08:48,2
2019-11-01 19:09:01,2
2019-11-01 19:09:13,2
2019-11-01 19:09:26,2
2019-11-01 19:09:37,2
2019-11-01 19:21:36,2
2019-11-01 19:21:49,2
2019-11-01 19:22:01,1
2019-11-01 19:22:12,2
2019-11-01 19:22:25,2
2019-11-01 19:22:37,2
2019-11-01 19:22:49,2
2019-11-01 19:23:01,2
2019-11-01 19:23:13,2
2019-11-01 19:23:25,2
2019-11-01 19:23:37,2
2019-11-01 19:23:48,2
2019-11-01 19:24:01,2
2019-11-01 19:24:13,2
2019-11-01 19:24:26,2
2019-11-01 19:24:37,2
2019-11-01 19:36:37,2
2019-11-01 19:36:48,2
2019-11-01 19:37:00,2
2019-11-01 19:37:11,2
2019-11-01 19:37:24,2
2019-11-01 19:37:36,2
2019-11-01 19:37:48,2
2019-11-01 19:38:00,2
2019-11-01 19:38:12,2
2019-11-01 19:38:24,2
2019-11-01 19:38:36,2
2019-11-01 19:38:47,2
2019-11-01 19:39:00,2
2019-11-01 19:39:12,2
2019-11-01 19:39:25,2
2019-11-01 19:39:36,2
2019-11-01 19:51:37,2
2019-11-01 19:51:49,2
2019-11-01 19:52:01,2
2019-11-01 19:52:12,2
2019-11-01 19:52:25,2
2019-11-01 19:52:37,2
2019-11-01 19:52:49,2
2019-11-01 19:53:01,2
2019-11-01 19:53:13,2
2019-11-01 19:53:25,2
2019-11-01 19:53:37,2
2019-11-01 19:53:49,2
2019-11-01 19:54:01,2
2019-11-01 19:54:25,2
2019-11-01 19:54:37,2
2019-11-01 20:06:37,2
2019-11-01 20:06:49,2
2019-11-01 20:07:00,2
2019-11-01 20:07:12,2
2019-11-01 20:07:25,2
2019-11-01 20:07:37,2
2019-11-01 20:07:49,2
2019-11-01 20:08:01,2
2019-11-01 20:08:13,2
2019-11-01 20:08:25,2
2019-11-01 20:08:37,2
2019-11-01 20:08:48,2
2019-11-01 20:09:01,2
2019-11-01 20:09:13,2
2019-11-01 20:09:26,2
2019-11-01 20:09:37,2
2019-11-01 20:21:36,2
2019-11-01 20:21:48,2
2019-11-01 20:22:00,2
2019-11-01 20:22:11,2
2019-11-01 20:22:24,2
2019-11-01 20:22:36,2
2019-11-01 20:22:48,2
2019-11-01 20:23:00,2
2019-11-01 20:23:12,2
2019-11-01 20:23:24,2
2019-11-01 20:23:36,2
2019-11-01 20:23:47,2
2019-11-01 20:24:00,2
2019-11-01 20:24:12,2
2019-11-01 20:24:25,2
2019-11-01 20:24:36,2
2019-11-01 20:36:37,2
2019-11-01 20:36:49,2
2019-11-01 20:37:01,2
2019-11-01 20:37:12,2
2019-11-01 20:37:25,2
2019-11-01 20:37:37,2
2019-11-01 20:37:49,2
2019-11-01 20:38:01,2
2019-11-01 20:38:13,2
2019-11-01 20:38:25,2
2019-11-01 20:38:37,2
2019-11-01 20:38:48,2
2019-11-01 20:39:01,2
2019-11-01 20:39:13,2
2019-11-01 20:39:25,2
2019-11-01 20:39:37,2
2019-11-01 20:51:37,2
2019-11-01 20:51:49,2
2019-11-01 20:52:01,2
2019-11-01 20:52:12,2
2019-11-01 20:52:25,2
2019-11-01 20:52:37,2
2019-11-01 20:52:49,2
2019-11-01 20:53:01,2
2019-11-01 20:53:13,2
2019-11-01 20:53:25,2
2019-11-01 20:53:37,2
2019-11-01 20:53:48,2
2019-11-01 20:54:01,2
2019-11-01 20:54:13,2
2019-11-01 20:54:25,2
2019-11-01 20:54:37,2
2019-11-01 21:06:36,2
2019-11-01 21:06:48,2
2019-11-01 21:07:00,2
2019-11-01 21:07:11,2
2019-11-01 21:07:24,2
2019-11-01 21:07:36,2
2019-11-01 21:07:48,2
2019-11-01 21:08:00,2
2019-11-01 21:08:12,2
2019-11-01 21:08:36,2
2019-11-01 21:08:47,2
2019-11-01 21:09:00,2
2019-11-01 21:09:13,2
2019-11-01 21:09:24,2
2019-11-01 21:09:36,2
2019-11-01 21:21:37,2
2019-11-01 21:21:49,2
2019-11-01 21:22:01,2
2019-11-01 21:22:12,2
2019-11-01 21:22:25,2
2019-11-01 21:22:37,2
2019-11-01 21:22:49,2
2019-11-01 21:23:01,2
2019-11-01 21:23:13,2
2019-11-01 21:23:25,2
2019-11-01 21:23:37,2
2019-11-01 21:23:48,2
2019-11-01 21:24:01,2
2019-11-01 21:24:13,2
2019-11-01 21:24:25,2
2019-11-01 21:24:38,2
2019-11-01 21:36:36,2
2019-11-01 21:36:48,2
2019-11-01 21:37:12,2
2019-11-01 21:37:24,2
2019-11-01 21:37:36,2
2019-11-01 21:37:49,2
2019-11-01 21:38:01,2
2019-11-01 21:38:13,2
2019-11-01 21:38:25,2
2019-11-01 21:38:37,2
2019-11-01 21:38:48,2
2019-11-01 21:39:01,2
2019-11-01 21:39:13,2
2019-11-01 21:39:25,2
2019-11-01 21:39:37,2
2019-11-01 21:51:36,2
2019-11-01 21:51:48,2
2019-11-01 21:52:00,2
2019-11-01 21:52:13,2
2019-11-01 21:52:24,2
2019-11-01 21:52:36,2
2019-11-01 21:52:48,2
2019-11-01 21:53:00,2
2019-11-01 21:53:12,2
2019-11-01 21:53:24,2
2019-11-01 21:53:36,2
2019-11-01 21:53:47,2
2019-11-01 21:54:00,2
2019-11-01 21:54:24,2
2019-11-01 21:54:36,2
2019-11-01 22:06:37,2
2019-11-01 22:06:50,2
2019-11-01 22:07:01,2
2019-11-01 22:07:12,2
2019-11-01 22:07:25,2
2019-11-01 22:07:37,2
2019-11-01 22:07:49,2
2019-11-01 22:08:01,2
2019-11-01 22:08:13,2
2019-11-01 22:08:25,2
2019-11-01 22:08:37,2
2019-11-01 22:08:48,2
2019-11-01 22:09:01,2
2019-11-01 22:09:13,2
2019-11-01 22:09:25,2
2019-11-01 22:09:37,2
2019-11-01 22:21:36,2
2019-11-01 22:21:48,2
2019-11-01 22:22:01,2
2019-11-01 22:22:11,2
2019-11-01 22:22:24,2
2019-11-01 22:22:36,2
2019-11-01 22:22:48,2
2019-11-01 22:23:00,2
2019-11-01 22:23:12,2
2019-11-01 22:23:24,2
2019-11-01 22:23:36,2
2019-11-01 22:23:47,2
2019-11-01 22:24:00,2
2019-11-01 22:24:12,2
2019-11-01 22:24:24,2
2019-11-01 22:24:36,2
2019-11-01 22:36:36,2
2019-11-01 22:36:48,2
2019-11-01 22:37:00,2
2019-11-01 22:37:11,2
2019-11-01 22:37:24,2
2019-11-01 22:37:36,2
2019-11-01 22:37:48,2
2019-11-01 22:38:00,2
2019-11-01 22:38:12,2
2019-11-01 22:38:24,2
2019-11-01 22:38:36,2
2019-11-01 22:38:47,2
2019-11-01 22:39:00,2
2019-11-01 22:39:12,2
2019-11-01 22:39:36,2
2019-11-01 22:50:11,2
2019-11-01 22:51:36,2
2019-11-01 22:51:49,2
2019-11-01 22:52:01,2
2019-11-01 22:52:12,2
2019-11-01 22:52:25,2
2019-11-01 22:52:37,2
2019-11-01 22:52:49,2
2019-11-01 22:53:01,2
2019-11-01 22:53:13,2
2019-11-01 22:53:25,2
2019-11-01 22:53:37,2
2019-11-01 22:53:48,2
2019-11-01 22:54:01,2
2019-11-01 22:54:13,2
2019-11-01 22:54:25,2
2019-11-01 22:54:37,2
2019-11-01 23:06:36,2
2019-11-01 23:06:48,2
2019-11-01 23:07:00,2
2019-11-01 23:07:11,2
2019-11-01 23:07:24,2
2019-11-01 23:07:36,2
2019-11-01 23:07:48,2
2019-11-01 23:08:00,2
2019-11-01 23:08:12,2
2019-11-01 23:08:24,2
2019-11-01 23:08:36,2
2019-11-01 23:08:47,2
2019-11-01 23:09:00,2
2019-11-01 23:09:12,2
2019-11-01 23:09:24,2
2019-11-01 23:09:36,2
2019-11-01 23:16:56,1
2019-11-01 23:21:37,2
2019-11-01 23:21:48,2
2019-11-01 23:22:00,2
2019-11-01 23:22:11,2
2019-11-01 23:22:24,2
2019-11-01 23:22:36,2
2019-11-01 23:22:48,2
2019-11-01 23:23:00,2
2019-11-01 23:23:12,2
2019-11-01 23:23:24,2
2019-11-01 23:23:36,2
2019-11-01 23:23:47,2
2019-11-01 23:24:00,2
2019-11-01 23:24:12,2
2019-11-01 23:24:24,2
2019-11-01 23:24:36,2
2019-11-01 23:36:36,2
2019-11-01 23:36:48,2
2019-11-01 23:37:00,2
2019-11-01 23:37:11,2
2019-11-01 23:37:24,2
2019-11-01 23:37:36,2
2019-11-01 23:37:48,2
2019-11-01 23:38:00,2
2019-11-01 23:38:12,2
2019-11-01 23:38:24,2
2019-11-01 23:38:36,2
2019-11-01 23:38:47,2
2019-11-01 23:39:00,2
2019-11-01 23:39:12,2
2019-11-01 23:39:24,2
2019-11-01 23:39:36,2
2019-11-01 23:51:36,2
2019-11-01 23:51:48,2
2019-11-01 23:52:00,2
2019-11-01 23:52:11,2
2019-11-01 23:52:24,2
2019-11-01 23:52:36,2
2019-11-01 23:52:48,2
2019-11-01 23:53:00,2
2019-11-01 23:53:12,2
2019-11-01 23:53:24,2
2019-11-01 23:53:36,2
2019-11-01 23:53:47,2
2019-11-01 23:54:00,2
2019-11-01 23:54:12,2
2019-11-01 23:54:24,2
